,artists,available_markets,disc_number,duration_ms,explicit,external_urls,href,id,is_local,name,preview_url,track_number,type,uri,Artist,X_Uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,link,username,title,rating
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7lq25uVNvzRoAJgr4CYr8e'}, 'href': 'https://api.spotify.com/v1/artists/7lq25uVNvzRoAJgr4CYr8e', 'id': '7lq25uVNvzRoAJgr4CYr8e', 'name': 'Thái Đinh', 'type': 'artist', 'uri': 'spotify:artist:7lq25uVNvzRoAJgr4CYr8e'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6lKBdKySIpWUb4tA7hYzU7'}, 'href': 'https://api.spotify.com/v1/artists/6lKBdKySIpWUb4tA7hYzU7', 'id': '6lKBdKySIpWUb4tA7hYzU7', 'name': 'Pixel Neko', 'type': 'artist', 'uri': 'spotify:artist:6lKBdKySIpWUb4tA7hYzU7'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XC', 'XK']",1,222245,False,{'spotify': 'https://open.spotify.com/track/1H84tvaXwJWMRczNwhs1TI'},https://api.spotify.com/v1/tracks/1H84tvaXwJWMRczNwhs1TI,1H84tvaXwJWMRczNwhs1TI,False,Knock Knock,https://p.scdn.co/mp3-preview/6abf851015d89a5b721ea6b24e53cc45f60427d8?cid=7e5c4955d03c412482338a09edc225b6,1,track,spotify:track:1H84tvaXwJWMRczNwhs1TI,Thái Đinh,spotify:artist:7lq25uVNvzRoAJgr4CYr8e,0.666,0.545,7,-10.388,1,0.117,0.655,0.0,0.124,0.546,155.935,222246,4,https://open.spotify.com/track/1H84tvaXwJWMRczNwhs1TI,,,
1,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7lq25uVNvzRoAJgr4CYr8e'}, 'href': 'https://api.spotify.com/v1/artists/7lq25uVNvzRoAJgr4CYr8e', 'id': '7lq25uVNvzRoAJgr4CYr8e', 'name': 'Thái Đinh', 'type': 'artist', 'uri': 'spotify:artist:7lq25uVNvzRoAJgr4CYr8e'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6lKBdKySIpWUb4tA7hYzU7'}, 'href': 'https://api.spotify.com/v1/artists/6lKBdKySIpWUb4tA7hYzU7', 'id': '6lKBdKySIpWUb4tA7hYzU7', 'name': 'Pixel Neko', 'type': 'artist', 'uri': 'spotify:artist:6lKBdKySIpWUb4tA7hYzU7'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XC', 'XK']",1,240129,False,{'spotify': 'https://open.spotify.com/track/3cdy0TOEmPRwU56vQMAMCA'},https://api.spotify.com/v1/tracks/3cdy0TOEmPRwU56vQMAMCA,3cdy0TOEmPRwU56vQMAMCA,False,Cafune,https://p.scdn.co/mp3-preview/2c61c58095e18a3b55b1feb362f59dd7c611bfeb?cid=7e5c4955d03c412482338a09edc225b6,2,track,spotify:track:3cdy0TOEmPRwU56vQMAMCA,Thái Đinh,spotify:artist:7lq25uVNvzRoAJgr4CYr8e,0.781,0.557,0,-7.924,1,0.0879,0.595,0.0,0.11,0.714,111.985,240130,4,https://open.spotify.com/track/3cdy0TOEmPRwU56vQMAMCA,,,
2,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7lq25uVNvzRoAJgr4CYr8e'}, 'href': 'https://api.spotify.com/v1/artists/7lq25uVNvzRoAJgr4CYr8e', 'id': '7lq25uVNvzRoAJgr4CYr8e', 'name': 'Thái Đinh', 'type': 'artist', 'uri': 'spotify:artist:7lq25uVNvzRoAJgr4CYr8e'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XC', 'XK']",1,230000,False,{'spotify': 'https://open.spotify.com/track/4BjmuxAqu3u9tbc5ZjTsJN'},https://api.spotify.com/v1/tracks/4BjmuxAqu3u9tbc5ZjTsJN,4BjmuxAqu3u9tbc5ZjTsJN,False,Sao Thế,https://p.scdn.co/mp3-preview/f96081f3c8eadd80e61f8c56120b66deeb187f1d?cid=7e5c4955d03c412482338a09edc225b6,3,track,spotify:track:4BjmuxAqu3u9tbc5ZjTsJN,Thái Đinh,spotify:artist:7lq25uVNvzRoAJgr4CYr8e,0.553,0.56,5,-8.15,0,0.0769,0.784,0.391,0.168,0.584,72.906,230000,4,https://open.spotify.com/track/4BjmuxAqu3u9tbc5ZjTsJN,,,
3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7lq25uVNvzRoAJgr4CYr8e'}, 'href': 'https://api.spotify.com/v1/artists/7lq25uVNvzRoAJgr4CYr8e', 'id': '7lq25uVNvzRoAJgr4CYr8e', 'name': 'Thái Đinh', 'type': 'artist', 'uri': 'spotify:artist:7lq25uVNvzRoAJgr4CYr8e'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XC', 'XK']",1,251000,False,{'spotify': 'https://open.spotify.com/track/7zDwlGDB1JeTuqT3Xr3m62'},https://api.spotify.com/v1/tracks/7zDwlGDB1JeTuqT3Xr3m62,7zDwlGDB1JeTuqT3Xr3m62,False,Miệng Nam Mô Bụng Một Bồ Dao Găm,https://p.scdn.co/mp3-preview/35c5a2ec01570e51029d6228dfe7e0737c4faa8e?cid=7e5c4955d03c412482338a09edc225b6,4,track,spotify:track:7zDwlGDB1JeTuqT3Xr3m62,Thái Đinh,spotify:artist:7lq25uVNvzRoAJgr4CYr8e,0.69,0.547,11,-6.84,0,0.034,0.407,0.000317,0.19,0.729,128.069,251000,4,https://open.spotify.com/track/7zDwlGDB1JeTuqT3Xr3m62,,,
4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7lq25uVNvzRoAJgr4CYr8e'}, 'href': 'https://api.spotify.com/v1/artists/7lq25uVNvzRoAJgr4CYr8e', 'id': '7lq25uVNvzRoAJgr4CYr8e', 'name': 'Thái Đinh', 'type': 'artist', 'uri': 'spotify:artist:7lq25uVNvzRoAJgr4CYr8e'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XC', 'XK']",1,367000,False,{'spotify': 'https://open.spotify.com/track/28klZ7ohatMv8SlHgMKU4d'},https://api.spotify.com/v1/tracks/28klZ7ohatMv8SlHgMKU4d,28klZ7ohatMv8SlHgMKU4d,False,Những Vết Thương,https://p.scdn.co/mp3-preview/53d44f79fe1b37f1d2c7fbbad07a4ef1cb666843?cid=7e5c4955d03c412482338a09edc225b6,5,track,spotify:track:28klZ7ohatMv8SlHgMKU4d,Thái Đinh,spotify:artist:7lq25uVNvzRoAJgr4CYr8e,0.62,0.338,0,-8.396,1,0.0333,0.839,2.06e-06,0.129,0.269,119.777,367000,3,https://open.spotify.com/track/28klZ7ohatMv8SlHgMKU4d,,,
5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7lq25uVNvzRoAJgr4CYr8e'}, 'href': 'https://api.spotify.com/v1/artists/7lq25uVNvzRoAJgr4CYr8e', 'id': '7lq25uVNvzRoAJgr4CYr8e', 'name': 'Thái Đinh', 'type': 'artist', 'uri': 'spotify:artist:7lq25uVNvzRoAJgr4CYr8e'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XC', 'XK']",1,341014,False,{'spotify': 'https://open.spotify.com/track/2BCwgB99xwtOPTtLv1Rybn'},https://api.spotify.com/v1/tracks/2BCwgB99xwtOPTtLv1Rybn,2BCwgB99xwtOPTtLv1Rybn,False,Thợ Sửa Khoá,https://p.scdn.co/mp3-preview/9eb84da3ed6509b18bf5c2a43d524b14a2be8275?cid=7e5c4955d03c412482338a09edc225b6,6,track,spotify:track:2BCwgB99xwtOPTtLv1Rybn,Thái Đinh,spotify:artist:7lq25uVNvzRoAJgr4CYr8e,0.352,0.227,7,-10.089,1,0.0333,0.948,0.000829,0.125,0.426,179.117,341014,4,https://open.spotify.com/track/2BCwgB99xwtOPTtLv1Rybn,,,
6,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7lq25uVNvzRoAJgr4CYr8e'}, 'href': 'https://api.spotify.com/v1/artists/7lq25uVNvzRoAJgr4CYr8e', 'id': '7lq25uVNvzRoAJgr4CYr8e', 'name': 'Thái Đinh', 'type': 'artist', 'uri': 'spotify:artist:7lq25uVNvzRoAJgr4CYr8e'}]","['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XC', 'XK']",1,297815,False,{'spotify': 'https://open.spotify.com/track/49vvdpMwaa5k9CfDSGtBRS'},https://api.spotify.com/v1/tracks/49vvdpMwaa5k9CfDSGtBRS,49vvdpMwaa5k9CfDSGtBRS,False,Xuân Úa,https://p.scdn.co/mp3-preview/8c5389d2109fdbd9f6f1bf3d54aef779cb9646c9?cid=7e5c4955d03c412482338a09edc225b6,7,track,spotify:track:49vvdpMwaa5k9CfDSGtBRS,Thái Đinh,spotify:artist:7lq25uVNvzRoAJgr4CYr8e,0.284,0.571,11,-7.245,0,0.0498,0.679,0.00152,0.108,0.392,187.774,297815,3,https://open.spotify.com/track/49vvdpMwaa5k9CfDSGtBRS,,,
